SalePrice,YearBuilt,YearBuilt2,YrSold,Yrsold2,MonthSold,Size(sqf),Size2(sqf),Floor,Floor2,HallwayType,HeatingType,AptManageType,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_APT2,N_manager,N_elevators,N_manager2,N_elevators2,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(PublicOffice)2,N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Elementary)2,N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),N_SchoolNearBy(Total)2
218584,1993,3972049,2013,4052169,12,1451,2105401,25,625,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
146017,1993,3972049,2013,4052169,12,644,414736,20,400,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
292035,2008,4032064,2013,4052169,12,1167,1361889,5,25,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
197345,2005,4020025,2013,4052169,12,743,552049,15,225,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
250442,2007,4028049,2013,4052169,12,1103,1216609,18,324,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
278761,2007,4028049,2013,4052169,12,1394,1943236,16,256,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
235840,2008,4032064,2013,4052169,12,829,687241,6,36,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
154867,2005,4020025,2013,4052169,12,572,327184,2,4,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
158407,1992,3968064,2013,4052169,12,914,835396,19,361,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
203539,2005,4020025,2013,4052169,12,743,552049,19,361,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
219469,1986,3944196,2013,4052169,12,1131,1279161,6,36,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
214159,1986,3944196,2013,4052169,12,1313,1723969,11,121,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
299026,2007,4028049,2013,4052169,12,1643,2699449,7,49,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
256637,2007,4028049,2013,4052169,12,868,753424,7,49,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
334070,2007,4028049,2013,4052169,12,1387,1923769,21,441,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
334070,2007,4028049,2013,4052169,12,1643,2699449,4,16,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
181415,2006,4024036,2013,4052169,12,903,815409,2,4,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
234513,1986,3944196,2013,4052169,12,1377,1896129,11,121,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
238938,1986,3944196,2013,4052169,12,1377,1896129,4,16,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
278761,2007,4028049,2013,4052169,12,868,753424,26,676,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
176991,2006,4024036,2013,4052169,12,903,815409,1,1,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
209734,2006,4024036,2013,4052169,12,903,815409,11,121,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
225663,1986,3944196,2013,4052169,12,1313,1723969,4,16,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
448672,2007,4028049,2013,4052169,12,1643,2699449,43,1849,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
256637,2007,4028049,2013,4052169,12,868,753424,6,36,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
228318,2009,4036081,2014,4056196,1,910,828100,4,16,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,1,2,5,4,25,2,4,1,0,0,2,1,2,4,1,1,1,5,6,5,25
283185,2013,4052169,2014,4056196,1,910,828100,11,121,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,49,6,14,36,196,5,25,1,1,1,0,1,4,16,2,2,3,7,9,11,121
203539,2006,4024036,2014,4056196,1,636,404496,19,361,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
287610,2006,4024036,2014,4056196,1,1149,1320201,9,81,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
331858,2006,4024036,2014,4056196,1,2056,4227136,3,9,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
294690,2006,4024036,2014,4056196,1,1149,1320201,13,169,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
323893,2006,4024036,2014,4056196,1,1412,1993744,18,324,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
295575,2006,4024036,2014,4056196,1,1412,1993744,3,9,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
291150,2006,4024036,2014,4056196,1,1149,1320201,26,676,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
320353,2006,4024036,2014,4056196,1,1437,2064969,30,900,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
261061,2007,4028049,2014,4056196,1,1103,1216609,18,324,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
131858,1992,3968064,2014,4056196,1,644,414736,18,324,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
106194,1992,3968064,2014,4056196,1,640,409600,12,144,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
252212,2008,4032064,2014,4056196,1,914,835396,23,529,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
111061,1992,3968064,2014,4056196,1,576,331776,9,81,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
236283,1993,3972049,2014,4056196,1,1451,2105401,16,256,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
199115,2005,4020025,2014,4056196,1,743,552049,10,100,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
276991,2007,4028049,2014,4056196,1,1394,1943236,11,121,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
285398,1993,3972049,2014,4056196,1,2337,5461569,20,400,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
162389,2005,4020025,2014,4056196,1,572,327184,9,81,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
225663,2005,4020025,2014,4056196,1,914,835396,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
247787,2007,4028049,2014,4056196,1,1103,1216609,10,100,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
116814,1992,3968064,2014,4056196,1,640,409600,10,100,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
176991,1993,3972049,2014,4056196,1,914,835396,9,81,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
130973,1992,3968064,2014,4056196,1,644,414736,5,25,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
221238,2005,4020025,2014,4056196,1,1184,1401856,2,4,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
165486,2005,4020025,2014,4056196,1,572,327184,7,49,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
241592,1993,3972049,2014,4056196,1,1761,3101121,20,400,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
207964,1986,3944196,2014,4056196,1,1131,1279161,10,100,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
194690,1986,3944196,2014,4056196,1,1131,1279161,2,4,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
185840,1986,3944196,2014,4056196,1,1131,1279161,12,144,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
189380,1986,3944196,2014,4056196,1,1131,1279161,1,1,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
238938,1986,3944196,2014,4056196,1,1796,3225616,2,4,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
131858,1978,3912484,2014,4056196,1,779,606841,11,121,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
141592,1978,3912484,2014,4056196,1,779,606841,2,4,corridor,individual_heating,self_management,87,0,0~5min,0-5min,2,4,1,4,1,16,3,9,2,1,1,0,0,3,9,3,3,2,3,7,11,121
212389,2006,4024036,2014,4056196,1,903,815409,9,81,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
260176,2007,4028049,2014,4056196,1,868,753424,9,81,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
279646,2007,4028049,2014,4056196,1,868,753424,9,81,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
202654,2006,4024036,2014,4056196,1,857,734449,3,9,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
117699,1997,3988009,2014,4056196,2,644,414736,10,100,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
238938,2009,4036081,2014,4056196,2,910,828100,14,196,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,1,2,5,4,25,2,4,1,0,0,2,1,2,4,1,1,1,5,6,5,25
262831,2009,4036081,2014,4056196,2,1160,1345600,13,169,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,1,2,5,4,25,2,4,1,0,0,2,1,2,4,1,1,1,5,6,5,25
221238,2006,4024036,2014,4056196,2,814,662596,14,196,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
240707,2006,4024036,2014,4056196,2,910,828100,12,144,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
200221,2006,4024036,2014,4056196,2,636,404496,14,196,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
276548,2007,4028049,2014,4056196,2,1273,1620529,15,225,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
329203,2007,4028049,2014,4056196,2,1690,2856100,6,36,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
313274,2007,4028049,2014,4056196,2,1444,2085136,24,576,terraced,individual_heating,management_in_trust,7,605,0~5min,0-5min,2,4,5,5,25,25,4,16,1,2,1,0,1,2,4,1,1,1,5,9,5,25
327433,2006,4024036,2014,4056196,2,1743,3038049,6,36,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
332743,2006,4024036,2014,4056196,2,1743,3038049,18,324,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
238053,2006,4024036,2014,4056196,2,914,835396,7,49,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
302654,2006,4024036,2014,4056196,2,1412,1993744,31,961,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
253982,2006,4024036,2014,4056196,2,914,835396,12,144,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
324778,2006,4024036,2014,4056196,2,1412,1993744,18,324,terraced,individual_heating,management_in_trust,249,536,0~5min,0-5min,6,36,5,11,25,121,1,1,1,0,1,0,0,2,4,2,1,2,5,3,7,49
234513,2008,4032064,2014,4056196,2,914,835396,3,9,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
96017,2014,4056196,2014,4056196,2,288,82944,4,16,corridor,individual_heating,management_in_trust,11,108,0~5min,5min~10min,1,1,3,0,9,0,3,9,1,2,1,0,1,2,4,2,2,2,2,8,8,64
61946,1992,3968064,2014,4056196,2,355,126025,5,25,corridor,individual_heating,management_in_trust,200,0,5min~10min,10min~15min,3,9,5,10,25,100,7,49,1,1,1,5,1,4,16,3,5,5,3,16,17,289
153982,2005,4020025,2014,4056196,2,572,327184,5,25,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
166371,1993,3972049,2014,4056196,2,644,414736,14,196,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
283185,2008,4032064,2014,4056196,2,1167,1361889,17,289,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
261061,1993,3972049,2014,4056196,2,1288,1658944,19,361,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
307964,2008,4032064,2014,4056196,2,1167,1361889,20,400,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
254867,2008,4032064,2014,4056196,2,914,835396,12,144,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
260176,1993,3972049,2014,4056196,2,1288,1658944,5,25,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
234513,1993,3972049,2014,4056196,2,1451,2105401,25,625,mixed,individual_heating,management_in_trust,523,536,0~5min,15min~20min,8,64,8,20,64,400,6,36,2,0,1,5,0,4,16,3,5,5,4,14,17,289
134513,1992,3968064,2014,4056196,2,644,414736,6,36,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
271681,2008,4032064,2014,4056196,2,914,835396,24,576,terraced,individual_heating,management_in_trust,197,475,5min~10min,0-5min,6,36,6,14,36,196,3,9,1,1,1,0,1,2,4,3,2,2,8,7,9,81
205309,2005,4020025,2014,4056196,2,743,552049,21,441,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
237168,2007,4028049,2014,4056196,2,914,835396,16,256,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
199115,2005,4020025,2014,4056196,2,743,552049,12,144,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
318584,2007,4028049,2014,4056196,2,1419,2013561,29,841,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
169026,2005,4020025,2014,4056196,2,572,327184,16,256,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
123893,1992,3968064,2014,4056196,2,644,414736,3,9,mixed,individual_heating,self_management,142,79,5min~10min,15min~20min,3,9,4,8,16,64,5,25,1,1,1,1,0,3,9,3,4,4,3,9,14,196
230088,2005,4020025,2014,4056196,2,914,835396,19,361,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
203539,2005,4020025,2014,4056196,2,743,552049,17,289,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
169911,2005,4020025,2014,4056196,2,572,327184,11,121,mixed,individual_heating,management_in_trust,67,798,0~5min,5min~10min,8,64,6,0,36,0,5,25,2,0,1,5,0,3,9,4,4,4,7,13,15,225
254867,2007,4028049,2014,4056196,2,1103,1216609,17,289,terraced,individual_heating,management_in_trust,554,524,0~5min,0-5min,3,9,5,10,25,100,2,4,2,2,2,0,1,2,4,2,2,2,4,9,8,64
216814,2006,4024036,2014,4056196,2,903,815409,13,169,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
285840,2007,4028049,2014,4056196,2,868,753424,16,256,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
210176,1986,3944196,2014,4056196,2,1131,1279161,8,64,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
217256,2006,4024036,2014,4056196,2,857,734449,13,169,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
216814,1986,3944196,2014,4056196,2,1131,1279161,8,64,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
211061,2006,4024036,2014,4056196,2,903,815409,14,196,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
244690,1986,3944196,2014,4056196,2,1377,1896129,7,49,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
202212,2006,4024036,2014,4056196,2,903,815409,5,25,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
203539,2006,4024036,2014,4056196,2,857,734449,5,25,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
345132,2007,4028049,2014,4056196,2,1387,1923769,26,676,terraced,individual_heating,management_in_trust,0,1270,0~5min,0-5min,7,49,14,16,196,256,3,9,1,2,1,0,2,3,9,3,2,2,10,9,10,100
217699,1986,3944196,2014,4056196,2,1131,1279161,11,121,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
247787,1986,3944196,2014,4056196,2,1796,3225616,11,121,terraced,central_heating,management_in_trust,713,0,0~5min,10min~15min,7,49,8,27,64,729,5,25,1,1,0,1,1,3,9,1,1,1,4,9,6,36
212389,2006,4024036,2014,4056196,2,903,815409,13,169,terraced,individual_heating,management_in_trust,123,181,5min~10min,0-5min,3,9,3,11,9,121,3,9,1,1,1,2,0,4,16,3,3,1,4,8,11,121
104424,1997,3988009,2014,4056196,3,558,311364,3,9,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
112389,1997,3988009,2014,4056196,3,558,311364,6,36,mixed,individual_heating,management_in_trust,82,56,5min~10min,15min~20min,1,1,2,4,4,16,7,49,1,2,1,1,1,4,16,0,0,3,5,13,7,49
230088,2009,4036081,2014,4056196,3,910,828100,12,144,terraced,individual_heating,management_in_trust,25,203,0~5min,no_bus_stop_nearby,1,1,2,5,4,25,2,4,1,0,0,2,1,2,4,1,1,1,5,6,5,25
283185,2013,4052169,2014,4056196,3,907,822649,7,49,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,49,6,14,36,196,5,25,1,1,1,0,1,4,16,2,2,3,7,9,11,121
281415,2013,4052169,2014,4056196,3,907,822649,5,25,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,49,6,14,36,196,5,25,1,1,1,0,1,4,16,2,2,3,7,9,11,121
283185,2013,4052169,2014,4056196,3,907,822649,9,81,terraced,individual_heating,management_in_trust,8,930,0~5min,0-5min,7,49,6,14,36,196,5,25,1,1,1,0,1,4,16,2,2,3,7,9,11,121
219911,2006,4024036,2014,4056196,3,811,657721,3,9,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
226991,2006,4024036,2014,4056196,3,910,828100,7,49,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
243362,2006,4024036,2014,4056196,3,910,828100,4,16,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
223008,2006,4024036,2014,4056196,3,814,662596,18,324,terraced,individual_heating,management_in_trust,111,184,5min~10min,10min~15min,3,9,3,0,9,0,2,4,1,1,1,1,0,3,9,2,2,2,5,6,9,81
61946,2014,4056196,2014,4056196,3,156,24336,14,196,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,1,4,0,16,0,4,16,1,0,0,1,0,0,0,0,0,1,1,6,1,1
61504,2014,4056196,2014,4056196,3,156,24336,12,144,corridor,individual_heating,self_management,0,218,10min~15min,5min~10min,1,1,4,0,16,0,4,16,1,0,0,1,0,0,0,0,0,1,1,6,1,1
